cust_id,pred_prob
8134,0.004
8135,0.027
8136,0.003
8137,0.012
8138,0.005
8139,0.039
8140,0.005
8141,0.002
8142,0.002
8143,0.002
8144,0.002
8145,0.07
8146,0.012
8147,0.005
8148,0.004
8149,0.004
8150,0.018
8151,0.032
8152,0.015
8153,0.081
8154,0.007
8155,0.057
8156,0.016
8157,0.018
8158,0.081
8159,0.01
8160,0.019
8161,0.042
8162,0.005
8163,0.029
8164,0.015
8165,0.087
8166,0.049
8167,0.004
8168,0.032
8169,0.017
8170,0.053
8171,0.013
8172,0.007
8173,0.009
8174,0.002
8175,0.005
8176,0.028
8177,0.001
8178,0.027
8179,0.064
8180,0.001
8181,0.005
8182,0.031
8183,0.101
8184,0.001
8185,0.046
8186,0.024
8187,0.022
8188,0.073
8189,0.003
8190,0.01
8191,0.041
8192,0.002
8193,0.054
8194,0.001
8195,0.004
8196,0.038
8197,0.162
8198,0.099
8199,0.042
8200,0.127
8201,0.017
8202,0.018
8203,0.009
8204,0.007
8205,0.013
8206,0.003
8207,0.013
8208,0.015
8209,0.023
8210,0.022
8211,0.024
8212,0.091
8213,0.018
8214,0.043
8215,0.025
8216,0.049
8217,0.007
8218,0.002
8219,0.062
8220,0.002
8221,0.003
8222,0.012
8223,0.012
8224,0.044
8225,0.037
8226,0.011
8227,0.004
8228,0.062
8229,0.005
8230,0.086
8231,0.031
8232,0.003
8233,0.045
8234,0.0
8235,0.02
8236,0.008
8237,0.007
8238,0.015
8239,0.045
8240,0.006
8241,0.081
8242,0.02
8243,0.023
8244,0.042
8245,0.031
8246,0.012
8247,0.035
8248,0.018
8249,0.002
8250,0.007
8251,0.023
8252,0.001
8253,0.015
8254,0.032
8255,0.019
8256,0.006
8257,0.005
8258,0.033
8259,0.0
8260,0.01
8261,0.046
8262,0.016
8263,0.005
8264,0.021
8265,0.005
8266,0.008
8267,0.054
8268,0.01
8269,0.023
8270,0.02
8271,0.015
8272,0.012
8273,0.028
8274,0.055
8275,0.002
8276,0.028
8277,0.009
8278,0.04
8279,0.021
8280,0.033
8281,0.038
8282,0.009
8283,0.001
8284,0.003
8285,0.038
8286,0.012
8287,0.072
8288,0.077
8289,0.015
8290,0.018
8291,0.06
8292,0.065
8293,0.058
8294,0.003
8295,0.097
8296,0.083
8297,0.011
8298,0.02
8299,0.039
8300,0.031
8301,0.009
8302,0.071
8303,0.003
8304,0.008
8305,0.045
8306,0.016
8307,0.005
8308,0.01
8309,0.03
8310,0.004
8311,0.01
8312,0.008
8313,0.03
8314,0.067
8315,0.071
8316,0.034
8317,0.024
8318,0.01
8319,0.088
8320,0.053
8321,0.02
8322,0.021
8323,0.041
8324,0.01
8325,0.002
8326,0.01
8327,0.013
8328,0.021
8329,0.043
8330,0.061
8331,0.063
8332,0.003
8333,0.001
8334,0.007
8335,0.157
8336,0.058
8337,0.006
8338,0.005
8339,0.061
8340,0.158
8341,0.083
8342,0.028
8343,0.121
8344,0.029
8345,0.009
8346,0.015
8347,0.069
8348,0.128
8349,0.003
8350,0.037
8351,0.0
8352,0.018
8353,0.049
8354,0.015
8355,0.001
8356,0.006
8357,0.033
8358,0.012
8359,0.004
8360,0.001
8361,0.026
8362,0.006
8363,0.018
8364,0.004
8365,0.009
8366,0.01
8367,0.038
8368,0.0
8369,0.005
8370,0.028
8371,0.124
8372,0.012
8373,0.037
8374,0.09
8375,0.052
8376,0.007
8377,0.025
8378,0.03
8379,0.078
8380,0.001
8381,0.075
8382,0.029
8383,0.002
8384,0.024
8385,0.052
8386,0.06
8387,0.047
8388,0.001
8389,0.054
8390,0.048
8391,0.007
8392,0.051
8393,0.001
8394,0.028
8395,0.015
8396,0.012
8397,0.047
8398,0.014
8399,0.05
8400,0.023
8401,0.057
8402,0.005
8403,0.004
8404,0.003
8405,0.113
8406,0.024
8407,0.007
8408,0.003
8409,0.016
8410,0.093
8411,0.004
8412,0.001
8413,0.073
8414,0.093
8415,0.019
8416,0.075
8417,0.004
8418,0.009
8419,0.007
8420,0.072
8421,0.011
8422,0.023
8423,0.081
8424,0.049
8425,0.027
8426,0.121
8427,0.01
8428,0.037
8429,0.029
8430,0.017
8431,0.008
8432,0.045
8433,0.019
8434,0.022
8435,0.047
8436,0.017
8437,0.001
8438,0.081
8439,0.003
8440,0.041
8441,0.003
8442,0.026
8443,0.088
8444,0.013
8445,0.023
8446,0.119
8447,0.006
8448,0.103
8449,0.036
8450,0.025
8451,0.014
8452,0.114
8453,0.064
8454,0.006
8455,0.002
8456,0.071
8457,0.057
8458,0.004
8459,0.013
8460,0.028
8461,0.001
8462,0.059
8463,0.024
8464,0.08
8465,0.059
8466,0.004
8467,0.015
8468,0.107
8469,0.0
8470,0.013
8471,0.042
8472,0.006
8473,0.012
8474,0.006
8475,0.04
8476,0.009
8477,0.004
8478,0.019
8479,0.035
8480,0.04
8481,0.014
8482,0.019
8483,0.011
8484,0.004
8485,0.054
8486,0.006
8487,0.015
8488,0.005
8489,0.028
8490,0.008
8491,0.009
8492,0.003
8493,0.012
8494,0.041
8495,0.029
8496,0.028
8497,0.013
8498,0.023
8499,0.023
8500,0.043
8501,0.042
8502,0.036
8503,0.057
8504,0.044
8505,0.058
8506,0.001
8507,0.043
8508,0.025
8509,0.017
8510,0.006
8511,0.028
8512,0.017
8513,0.003
8514,0.017
8515,0.102
8516,0.003
8517,0.032
8518,0.007
8519,0.049
8520,0.005
8521,0.005
8522,0.017
8523,0.0
8524,0.006
8525,0.014
8526,0.034
8527,0.025
8528,0.035
8529,0.132
8530,0.005
8531,0.01
8532,0.069
8533,0.001
8534,0.013
8535,0.011
8536,0.082
8537,0.023
8538,0.006
8539,0.005
8540,0.008
8541,0.079
8542,0.007
8543,0.025
8544,0.003
8545,0.006
8546,0.002
8547,0.034
8548,0.038
8549,0.015
8550,0.001
8551,0.022
8552,0.06
8553,0.024
8554,0.062
8555,0.016
8556,0.009
8557,0.014
8558,0.023
8559,0.138
8560,0.018
8561,0.038
8562,0.016
8563,0.104
8564,0.059
8565,0.029
8566,0.054
8567,0.02
8568,0.038
8569,0.047
8570,0.013
8571,0.01
8572,0.231
8573,0.035
8574,0.001
8575,0.067
8576,0.03
8577,0.012
8578,0.042
8579,0.016
8580,0.006
8581,0.017
8582,0.014
8583,0.063
8584,0.001
8585,0.059
8586,0.009
8587,0.075
8588,0.004
8589,0.011
8590,0.001
8591,0.02
8592,0.004
8593,0.05
8594,0.003
8595,0.003
8596,0.009
8597,0.003
8598,0.006
8599,0.011
8600,0.024
8601,0.101
8602,0.021
8603,0.009
8604,0.019
8605,0.001
8606,0.039
8607,0.009
8608,0.003
8609,0.037
8610,0.026
8611,0.001
8612,0.031
8613,0.07
8614,0.007
8615,0.004
8616,0.043
8617,0.019
8618,0.043
8619,0.007
8620,0.006
8621,0.016
8622,0.028
8623,0.031
8624,0.007
8625,0.091
8626,0.082
8627,0.036
8628,0.203
8629,0.028
8630,0.005
8631,0.026
8632,0.036
8633,0.023
8634,0.006
8635,0.002
8636,0.048
8637,0.001
8638,0.005
8639,0.004
8640,0.034
8641,0.018
8642,0.012
8643,0.029
8644,0.029
8645,0.035
8646,0.016
8647,0.009
8648,0.03
8649,0.004
8650,0.029
8651,0.004
8652,0.001
8653,0.007
8654,0.013
8655,0.007
8656,0.007
8657,0.016
8658,0.028
8659,0.008
8660,0.043
8661,0.004
8662,0.121
8663,0.178
8664,0.004
8665,0.05
8666,0.076
8667,0.005
8668,0.001
8669,0.023
8670,0.061
8671,0.166
8672,0.002
8673,0.002
8674,0.119
8675,0.015
8676,0.006
8677,0.005
8678,0.027
8679,0.058
8680,0.037
8681,0.002
8682,0.077
8683,0.041
8684,0.014
8685,0.011
8686,0.039
8687,0.011
8688,0.026
8689,0.029
8690,0.04
8691,0.026
8692,0.005
8693,0.037
8694,0.022
8695,0.104
8696,0.005
8697,0.009
8698,0.011
8699,0.01
8700,0.051
8701,0.019
8702,0.003
8703,0.064
8704,0.044
8705,0.003
8706,0.044
8707,0.002
8708,0.014
8709,0.161
8710,0.067
8711,0.109
8712,0.016
8713,0.045
8714,0.008
8715,0.023
8716,0.015
8717,0.026
8718,0.003
8719,0.001
8720,0.113
8721,0.047
8722,0.053
8723,0.019
8724,0.06
8725,0.031
8726,0.01
8727,0.01
8728,0.003
8729,0.044
8730,0.005
8731,0.136
8732,0.045
8733,0.003
8734,0.039
8735,0.027
8736,0.039
8737,0.035
8738,0.002
8739,0.003
8740,0.01
8741,0.031
8742,0.033
8743,0.049
8744,0.056
8745,0.015
8746,0.011
8747,0.024
8748,0.002
8749,0.017
8750,0.023
8751,0.155
8752,0.044
8753,0.004
8754,0.095
8755,0.025
8756,0.105
8757,0.02
8758,0.068
8759,0.027
8760,0.039
8761,0.043
8762,0.001
8763,0.022
8764,0.001
8765,0.036
8766,0.009
8767,0.008
8768,0.029
8769,0.007
8770,0.051
8771,0.004
8772,0.004
8773,0.01
8774,0.04
8775,0.06
8776,0.0
8777,0.072
8778,0.065
8779,0.009
8780,0.036
8781,0.003
8782,0.026
8783,0.001
8784,0.003
8785,0.005
8786,0.0
8787,0.008
8788,0.025
8789,0.003
8790,0.032
8791,0.005
8792,0.06
8793,0.038
8794,0.012
8795,0.035
8796,0.005
8797,0.026
8798,0.05
8799,0.11
8800,0.009
8801,0.005
8802,0.024
8803,0.038
8804,0.001
8805,0.047
8806,0.067
8807,0.119
8808,0.031
8809,0.003
8810,0.017
8811,0.031
8812,0.003
8813,0.028
8814,0.003
8815,0.069
8816,0.181
8817,0.036
8818,0.018
8819,0.03
8820,0.072
8821,0.02
8822,0.028
8823,0.065
8824,0.01
8825,0.016
8826,0.071
8827,0.036
8828,0.005
8829,0.007
8830,0.026
8831,0.045
8832,0.01
8833,0.002
8834,0.019
8835,0.0
8836,0.008
8837,0.018
8838,0.033
8839,0.007
8840,0.074
8841,0.015
8842,0.082
8843,0.046
8844,0.009
8845,0.077
8846,0.043
8847,0.017
8848,0.041
8849,0.001
8850,0.048
8851,0.003
8852,0.01
8853,0.009
8854,0.007
8855,0.013
8856,0.012
8857,0.004
8858,0.023
8859,0.006
8860,0.006
8861,0.004
8862,0.008
8863,0.037
8864,0.01
8865,0.043
8866,0.036
8867,0.007
8868,0.053
8869,0.006
8870,0.048
8871,0.011
8872,0.101
8873,0.004
8874,0.085
8875,0.011
8876,0.028
8877,0.137
8878,0.049
8879,0.009
8880,0.026
8881,0.012
8882,0.002
8883,0.069
8884,0.01
8885,0.01
8886,0.018
8887,0.018
8888,0.024
8889,0.067
8890,0.017
8891,0.034
8892,0.004
8893,0.006
8894,0.062
8895,0.068
8896,0.026
8897,0.01
8898,0.005
8899,0.019
8900,0.002
8901,0.044
8902,0.024
8903,0.01
8904,0.01
8905,0.004
8906,0.128
8907,0.007
8908,0.013
8909,0.006
8910,0.055
8911,0.122
8912,0.034
8913,0.009
8914,0.001
8915,0.063
8916,0.037
8917,0.018
8918,0.02
8919,0.016
8920,0.088
8921,0.041
8922,0.029
8923,0.061
8924,0.038
8925,0.04
8926,0.037
8927,0.086
8928,0.031
8929,0.081
8930,0.004
8931,0.034
8932,0.038
8933,0.03
8934,0.017
8935,0.018
8936,0.012
8937,0.007
8938,0.008
8939,0.049
8940,0.053
8941,0.034
8942,0.003
8943,0.026
8944,0.048
8945,0.07
8946,0.055
8947,0.014
8948,0.013
8949,0.029
8950,0.048
8951,0.007
8952,0.015
8953,0.012
8954,0.021
8955,0.021
8956,0.009
8957,0.12
8958,0.359
8959,0.008
8960,0.003
8961,0.02
8962,0.216
8963,0.002
8964,0.053
8965,0.009
8966,0.023
8967,0.019
8968,0.007
8969,0.004
8970,0.062
8971,0.028
8972,0.004
8973,0.041
8974,0.007
8975,0.018
8976,0.062
8977,0.06
8978,0.016
8979,0.076
8980,0.046
8981,0.011
8982,0.013
8983,0.015
8984,0.048
8985,0.006
8986,0.069
8987,0.008
8988,0.01
8989,0.001
8990,0.06
8991,0.022
8992,0.004
8993,0.008
8994,0.027
8995,0.034
8996,0.002
8997,0.069
8998,0.04
8999,0.048
9000,0.018
9001,0.005
9002,0.039
9003,0.017
9004,0.019
9005,0.053
9006,0.023
9007,0.016
9008,0.01
9009,0.035
9010,0.047
9011,0.032
9012,0.109
9013,0.001
9014,0.009
9015,0.059
9016,0.045
9017,0.03
9018,0.003
9019,0.011
9020,0.016
9021,0.061
9022,0.004
9023,0.005
9024,0.001
9025,0.012
9026,0.003
9027,0.011
9028,0.008
9029,0.04
9030,0.111
9031,0.052
9032,0.003
9033,0.025
9034,0.003
9035,0.004
9036,0.058
9037,0.041
9038,0.005
9039,0.037
9040,0.044
9041,0.001
9042,0.011
9043,0.011
9044,0.192
9045,0.027
9046,0.011
9047,0.009
9048,0.041
9049,0.026
9050,0.008
9051,0.002
9052,0.024
9053,0.012
9054,0.018
9055,0.03
9056,0.009
9057,0.034
9058,0.03
9059,0.119
9060,0.064
9061,0.058
9062,0.017
9063,0.005
9064,0.006
9065,0.011
9066,0.054
9067,0.043
9068,0.091
9069,0.006
9070,0.032
9071,0.007
9072,0.073
9073,0.002
9074,0.008
9075,0.095
9076,0.054
9077,0.028
9078,0.002
9079,0.025
9080,0.008
9081,0.198
9082,0.016
9083,0.017
9084,0.014
9085,0.003
9086,0.102
9087,0.017
9088,0.017
9089,0.01
9090,0.051
9091,0.003
9092,0.034
9093,0.01
9094,0.046
9095,0.096
9096,0.003
9097,0.036
9098,0.01
9099,0.019
9100,0.097
9101,0.045
9102,0.01
9103,0.063
9104,0.0
9105,0.037
9106,0.016
9107,0.054
9108,0.032
9109,0.023
9110,0.032
9111,0.001
9112,0.043
9113,0.073
9114,0.06
9115,0.037
9116,0.047
9117,0.382
9118,0.06
9119,0.005
9120,0.021
9121,0.022
9122,0.016
9123,0.009
9124,0.05
9125,0.022
9126,0.062
9127,0.003
9128,0.047
9129,0.003
9130,0.038
9131,0.074
9132,0.016
9133,0.01
9134,0.077
9135,0.004
9136,0.064
9137,0.036
9138,0.038
9139,0.0
9140,0.037
9141,0.006
9142,0.021
9143,0.059
9144,0.007
9145,0.031
9146,0.02
9147,0.039
9148,0.018
9149,0.002
9150,0.002
9151,0.01
9152,0.003
9153,0.033
9154,0.015
9155,0.128
9156,0.095
9157,0.011
9158,0.024
9159,0.033
9160,0.033
9161,0.004
9162,0.018
9163,0.006
9164,0.063
9165,0.039
9166,0.001
9167,0.007
9168,0.014
9169,0.073
9170,0.017
9171,0.0
9172,0.01
9173,0.04
9174,0.007
9175,0.01
9176,0.007
9177,0.004
9178,0.081
9179,0.002
9180,0.043
9181,0.004
9182,0.037
9183,0.045
9184,0.058
9185,0.031
9186,0.131
9187,0.015
9188,0.142
9189,0.003
9190,0.065
9191,0.169
9192,0.034
9193,0.003
9194,0.09
9195,0.09
9196,0.01
9197,0.053
9198,0.022
9199,0.029
9200,0.033
9201,0.001
9202,0.053
9203,0.159
9204,0.048
9205,0.09
9206,0.008
9207,0.007
9208,0.001
9209,0.07
9210,0.001
9211,0.011
9212,0.002
9213,0.019
9214,0.01
9215,0.027
9216,0.026
9217,0.01
9218,0.003
9219,0.017
9220,0.013
9221,0.005
9222,0.011
9223,0.094
9224,0.009
9225,0.012
9226,0.142
9227,0.006
9228,0.001
9229,0.022
9230,0.063
9231,0.013
9232,0.016
9233,0.027
9234,0.007
9235,0.027
9236,0.007
9237,0.061
9238,0.014
9239,0.027
9240,0.005
9241,0.003
9242,0.043
9243,0.014
9244,0.023
9245,0.031
9246,0.016
9247,0.003
9248,0.001
9249,0.015
9250,0.007
9251,0.033
9252,0.099
9253,0.008
9254,0.065
9255,0.011
9256,0.055
9257,0.057
9258,0.066
9259,0.037
9260,0.039
9261,0.016
9262,0.055
9263,0.002
9264,0.034
9265,0.004
9266,0.171
9267,0.066
9268,0.005
9269,0.039
9270,0.019
9271,0.012
9272,0.09
9273,0.063
9274,0.021
9275,0.007
9276,0.008
9277,0.045
9278,0.001
9279,0.036
9280,0.007
9281,0.026
9282,0.011
9283,0.064
9284,0.02
9285,0.024
9286,0.042
9287,0.02
9288,0.007
9289,0.055
9290,0.002
9291,0.003
9292,0.001
9293,0.048
9294,0.005
9295,0.009
9296,0.023
9297,0.006
9298,0.071
9299,0.026
9300,0.01
9301,0.012
9302,0.063
9303,0.028
9304,0.008
9305,0.048
9306,0.045
9307,0.012
9308,0.045
9309,0.009
9310,0.003
9311,0.004
9312,0.008
9313,0.003
9314,0.008
9315,0.001
9316,0.013
9317,0.063
9318,0.046
9319,0.004
9320,0.091
9321,0.003
9322,0.019
9323,0.013
9324,0.026
9325,0.006
9326,0.002
9327,0.064
9328,0.004
9329,0.022
9330,0.1
9331,0.007
9332,0.03
9333,0.084
9334,0.006
9335,0.009
9336,0.001
9337,0.005
9338,0.007
9339,0.001
9340,0.019
9341,0.004
9342,0.024
9343,0.048
9344,0.003
9345,0.206
9346,0.006
9347,0.073
9348,0.096
9349,0.064
9350,0.004
9351,0.007
9352,0.022
9353,0.017
9354,0.001
9355,0.016
9356,0.021
9357,0.037
9358,0.001
9359,0.045
9360,0.007
9361,0.01
9362,0.014
9363,0.02
9364,0.012
9365,0.081
9366,0.015
9367,0.025
9368,0.029
9369,0.06
9370,0.002
9371,0.098
9372,0.003
9373,0.005
9374,0.003
9375,0.07
9376,0.034
9377,0.047
9378,0.002
9379,0.056
9380,0.014
9381,0.008
9382,0.032
9383,0.013
9384,0.005
9385,0.027
9386,0.098
9387,0.003
9388,0.014
9389,0.028
9390,0.013
9391,0.02
9392,0.002
9393,0.015
9394,0.008
9395,0.007
9396,0.016
9397,0.031
9398,0.05
9399,0.004
9400,0.029
9401,0.007
9402,0.015
9403,0.009
9404,0.025
9405,0.006
9406,0.03
9407,0.016
9408,0.008
9409,0.089
9410,0.006
9411,0.001
9412,0.013
9413,0.001
9414,0.011
9415,0.011
9416,0.047
9417,0.023
9418,0.041
9419,0.003
9420,0.015
9421,0.006
9422,0.016
9423,0.052
9424,0.088
9425,0.051
9426,0.015
9427,0.059
9428,0.05
9429,0.011
9430,0.003
9431,0.005
9432,0.034
9433,0.009
9434,0.016
9435,0.014
9436,0.014
9437,0.102
9438,0.097
9439,0.058
9440,0.047
9441,0.0
9442,0.005
9443,0.081
9444,0.019
9445,0.017
9446,0.013
9447,0.001
9448,0.027
9449,0.031
9450,0.047
9451,0.009
9452,0.016
9453,0.152
9454,0.044
9455,0.012
9456,0.001
9457,0.017
9458,0.005
9459,0.008
9460,0.007
9461,0.008
9462,0.074
9463,0.043
9464,0.0
9465,0.069
9466,0.009
9467,0.011
9468,0.008
9469,0.018
9470,0.001
9471,0.007
9472,0.065
9473,0.032
9474,0.038
9475,0.064
9476,0.021
9477,0.031
9478,0.041
9479,0.01
9480,0.016
9481,0.023
9482,0.001
9483,0.009
9484,0.012
9485,0.01
9486,0.026
9487,0.018
9488,0.055
9489,0.006
9490,0.001
9491,0.007
9492,0.006
9493,0.028
9494,0.015
9495,0.005
9496,0.04
9497,0.012
9498,0.008
9499,0.004
9500,0.013
9501,0.002
9502,0.107
9503,0.018
9504,0.014
9505,0.069
9506,0.004
9507,0.087
9508,0.032
9509,0.071
9510,0.008
9511,0.004
9512,0.034
9513,0.008
9514,0.034
9515,0.05
9516,0.031
9517,0.034
9518,0.001
9519,0.061
9520,0.05
9521,0.005
9522,0.016
9523,0.019
9524,0.023
9525,0.013
9526,0.001
9527,0.002
9528,0.011
9529,0.061
9530,0.002
9531,0.019
9532,0.035
9533,0.001
9534,0.06
9535,0.052
9536,0.018
9537,0.003
9538,0.016
9539,0.066
9540,0.049
9541,0.018
9542,0.005
9543,0.002
9544,0.04
9545,0.024
9546,0.008
9547,0.003
9548,0.012
9549,0.015
9550,0.008
9551,0.016
9552,0.021
9553,0.001
9554,0.058
9555,0.004
9556,0.027
9557,0.042
9558,0.003
9559,0.012
9560,0.023
9561,0.037
9562,0.129
9563,0.011
9564,0.004
9565,0.018
9566,0.005
9567,0.021
9568,0.005
9569,0.007
9570,0.004
9571,0.003
9572,0.007
9573,0.012
9574,0.008
9575,0.018
9576,0.003
9577,0.049
9578,0.012
9579,0.002
9580,0.021
9581,0.01
9582,0.05
9583,0.039
9584,0.007
9585,0.056
9586,0.004
9587,0.024
9588,0.052
9589,0.039
9590,0.008
9591,0.009
9592,0.019
9593,0.002
9594,0.019
9595,0.009
9596,0.152
9597,0.002
9598,0.005
9599,0.003
9600,0.006
9601,0.006
9602,0.07
9603,0.025
9604,0.001
9605,0.02
9606,0.035
9607,0.018
9608,0.008
9609,0.006
9610,0.023
9611,0.007
9612,0.068
9613,0.001
9614,0.021
9615,0.008
9616,0.001
9617,0.052
9618,0.003
9619,0.121
9620,0.006
9621,0.032
9622,0.088
9623,0.004
9624,0.035
9625,0.023
9626,0.004
9627,0.001
9628,0.025
9629,0.107
9630,0.01
9631,0.005
9632,0.009
9633,0.065
9634,0.024
9635,0.002
9636,0.001
9637,0.118
9638,0.02
9639,0.023
9640,0.017
9641,0.01
9642,0.006
9643,0.001
9644,0.228
9645,0.026
9646,0.001
9647,0.005
9648,0.009
9649,0.001
9650,0.04
9651,0.055
9652,0.005
9653,0.046
9654,0.007
9655,0.047
9656,0.003
9657,0.022
9658,0.014
9659,0.032
9660,0.001
9661,0.006
9662,0.027
9663,0.003
9664,0.002
9665,0.005
9666,0.005
9667,0.041
9668,0.017
9669,0.019
9670,0.049
9671,0.086
9672,0.0
9673,0.008
9674,0.017
9675,0.004
9676,0.017
9677,0.013
9678,0.03
9679,0.01
9680,0.052
9681,0.001
9682,0.0
9683,0.003
9684,0.042
9685,0.002
9686,0.017
9687,0.06
9688,0.107
9689,0.001
9690,0.003
9691,0.13
9692,0.021
9693,0.001
9694,0.026
9695,0.007
9696,0.022
9697,0.049
9698,0.01
9699,0.036
9700,0.038
9701,0.025
9702,0.008
9703,0.028
9704,0.015
9705,0.016
9706,0.0
9707,0.001
9708,0.037
9709,0.063
9710,0.083
9711,0.002
9712,0.028
9713,0.062
9714,0.0
9715,0.009
9716,0.001
9717,0.016
9718,0.009
9719,0.002
9720,0.014
9721,0.003
9722,0.007
9723,0.006
9724,0.008
9725,0.019
9726,0.046
9727,0.005
9728,0.081
9729,0.049
9730,0.004
9731,0.029
9732,0.248
9733,0.011
9734,0.059
9735,0.034
9736,0.123
9737,0.046
9738,0.065
9739,0.089
9740,0.001
9741,0.061
9742,0.008
9743,0.054
9744,0.014
9745,0.004
9746,0.046
9747,0.025
9748,0.04
9749,0.005
9750,0.01
9751,0.11
9752,0.009
9753,0.006
9754,0.028
9755,0.039
9756,0.032
9757,0.009
9758,0.051
9759,0.005
9760,0.028
9761,0.035
9762,0.113
9763,0.009
9764,0.031
9765,0.01
9766,0.159
9767,0.014
9768,0.006
9769,0.027
9770,0.005
9771,0.013
9772,0.042
9773,0.002
9774,0.032
9775,0.041
9776,0.037
9777,0.003
9778,0.104
9779,0.013
9780,0.004
9781,0.026
9782,0.001
9783,0.011
9784,0.057
9785,0.038
9786,0.001
9787,0.013
9788,0.001
9789,0.135
9790,0.019
9791,0.41
9792,0.032
9793,0.004
9794,0.013
9795,0.007
9796,0.041
9797,0.1
9798,0.081
9799,0.034
9800,0.029
9801,0.001
9802,0.059
9803,0.039
9804,0.037
9805,0.073
9806,0.029
9807,0.012
9808,0.053
9809,0.002
9810,0.003
9811,0.001
9812,0.001
9813,0.002
9814,0.011
9815,0.001
9816,0.028
9817,0.011
9818,0.078
9819,0.056
9820,0.041
9821,0.025
9822,0.02
9823,0.002
9824,0.002
9825,0.008
9826,0.034
9827,0.042
9828,0.022
9829,0.003
9830,0.021
9831,0.005
9832,0.007
9833,0.005
9834,0.057
9835,0.026
9836,0.011
9837,0.03
9838,0.064
9839,0.028
9840,0.07
9841,0.003
9842,0.002
9843,0.002
9844,0.01
9845,0.028
9846,0.048
9847,0.004
9848,0.013
9849,0.008
9850,0.005
9851,0.005
9852,0.043
9853,0.029
9854,0.012
9855,0.049
9856,0.055
9857,0.044
9858,0.009
9859,0.08
9860,0.021
9861,0.007
9862,0.064
9863,0.002
9864,0.029
9865,0.005
9866,0.028
9867,0.005
9868,0.005
9869,0.024
9870,0.001
9871,0.007
9872,0.026
9873,0.0
9874,0.01
9875,0.003
9876,0.009
9877,0.001
9878,0.034
9879,0.051
9880,0.137
9881,0.01
9882,0.033
9883,0.054
9884,0.009
9885,0.002
9886,0.008
9887,0.053
9888,0.028
9889,0.038
9890,0.001
9891,0.037
9892,0.043
9893,0.089
9894,0.034
9895,0.032
9896,0.02
9897,0.005
9898,0.024
9899,0.054
9900,0.018
9901,0.014
9902,0.007
9903,0.021
9904,0.059
9905,0.037
9906,0.003
9907,0.086
9908,0.027
9909,0.005
9910,0.004
9911,0.006
9912,0.003
9913,0.033
9914,0.129
9915,0.003
9916,0.018
9917,0.052
9918,0.051
9919,0.024
9920,0.02
9921,0.174
9922,0.017
9923,0.043
9924,0.045
9925,0.001
9926,0.006
9927,0.006
9928,0.022
9929,0.007
9930,0.026
9931,0.031
9932,0.008
9933,0.064
9934,0.021
9935,0.015
9936,0.027
9937,0.009
9938,0.026
9939,0.001
9940,0.033
9941,0.021
9942,0.159
9943,0.006
9944,0.039
9945,0.007
9946,0.074
9947,0.004
9948,0.005
9949,0.001
9950,0.003
9951,0.198
9952,0.027
9953,0.026
9954,0.053
9955,0.003
9956,0.026
9957,0.022
9958,0.008
9959,0.019
9960,0.005
9961,0.031
9962,0.004
9963,0.006
9964,0.077
9965,0.241
9966,0.002
9967,0.024
9968,0.005
9969,0.027
9970,0.063
9971,0.028
9972,0.036
9973,0.021
9974,0.026
9975,0.011
9976,0.004
9977,0.001
9978,0.002
9979,0.003
9980,0.02
9981,0.028
9982,0.0
9983,0.027
9984,0.031
9985,0.026
9986,0.051
9987,0.016
9988,0.033
9989,0.039
9990,0.002
9991,0.001
9992,0.021
9993,0.045
9994,0.008
9995,0.076
9996,0.005
9997,0.006
9998,0.084
9999,0.006
10000,0.001
